RID,IP_repeat_group,START,DATETIME.UTC,speeder_flag,metadata_flag,DURATION,consent,Consent_2,Q1Age,Q2Gender,Q3Country,Q4Urban,Q5Ethnicity,Q8Postcode,Q6Occupation,Q7Income,Q10Insect_Species1,Q10Insect_Species2,Q10Insect_Species3,Q9Insect_Word1,Q9Insect_Word2,Q9Insect_Word3,BackgroundInfo_Check,Q11OpinionOnInsectPopulations_1,Q11OpinionOnInsectPopulations_2,Q12InsectIDQuiz_1,Q12InsectIDQuiz_2,Q12InsectIDQuiz_3,Q12InsectIDQuiz_4,Q12InsectIDQuiz_5,Q12InsectIDQuiz_6,Q12InsectIDQuiz_DV_1,Q12InsectIDQuiz_DV_2,Q12InsectIDQuiz_DV_3,Q12InsectIDQuiz_DV_4,Q12InsectIDQuiz_DV_5,Q12InsectIDQuiz_DV_6,Q12InsectIDQuizFollowUp_1,Q12InsectIDQuizFollowUp_2,CE_Info_Check,CE_Task_Plan_Check_1,CE_Task_Insect_Check_1,CE_Task_A1_Check_1,CE_Task_A2_Check_1,CE_Task_A3_Check_1,CE_Task_A4_Check_1,CE_Task_A5_Check_1,CE_ConfirmYouHaveReadDescs,CE_TasksConsequentiality_1,CE_TasksConsequentiality_2,CE_BlockAllocator,design_offset_old,design_offset,BidVectorElicitation_Randomiser,CE_1_DV,CE_2_DV,CE_3_DV,CE_4_DV,CE_5_DV,CE_6_DV,CE_7_DV,CE_8_DV,CE_9_DV,Q29CEProtest_Statements,Q29CEProtest_Other,CE_Debrief_Certain,CE_Debrief_Confident,CE_ANA_1,CE_ANA_2,CE_ANA_3,CE_ANA_4,CE_ANA_5,Biowell_Beetle1_Item1_Relaxed,Biowell_Beetle1_Item2_Joy,Biowell_Beetle1_Item3_Clear,Biowell_Beetle1_Item4_Open,Biowell_Beetle1_Item5_Connect,Biowell_Bee1_Item1_Relaxed,Biowell_Bee1_Item2_Joy,Biowell_Bee1_Item3_Clear,Biowell_Bee1_Item4_Open,Biowell_Bee1_Item5_Connect,Biowell_Wasp1_Item1_Relaxed,Biowell_Wasp1_Item2_Joy,Biowell_Wasp1_Item3_Clear,Biowell_Wasp1_Item4_Open,Biowell_Wasp1_Item5_Connect,Biowell_Beetle2_Item1_Relaxed,Biowell_Beetle2_Item2_Joy,Biowell_Beetle2_Item3_Clear,Biowell_Beetle2_Item4_Open,Biowell_Beetle2_Item5_Connect,Biowell_Bee2_Item1_Relaxed,Biowell_Bee2_Item2_Joy,Biowell_Bee2_Item3_Clear,Biowell_Bee2_Item4_Open,Biowell_Bee2_Item5_Connect,Biowell_Wasp2_Item1_Relaxed,Biowell_Wasp2_Item2_Joy,Biowell_Wasp2_Item3_Clear,Biowell_Wasp2_Item4_Open,Biowell_Wasp2_Item5_Connect,Biowell_Beetle3_Item1_Relaxed,Biowell_Beetle3_Item2_Joy,Biowell_Beetle3_Item3_Clear,Biowell_Beetle3_Item4_Open,Biowell_Beetle3_Item5_Connect,Biowell_Bee3_Item1_Relaxed,Biowell_Bee3_Item2_Joy,Biowell_Bee3_Item3_Clear,Biowell_Bee3_Item4_Open,Biowell_Bee3_Item5_Connect,Biowell_Wasp3_Item1_Relaxed,Biowell_Wasp3_Item2_Joy,Biowell_Wasp3_Item3_Clear,Biowell_Wasp3_Item4_Open,Biowell_Wasp3_Item5_Connect,Biowell_Debrief_BeetlesCertain,Biowell_Debrief_BeeCertain,Biowell_Debrief_WaspCertain,Sliding_Beetles_Encounter,Sliding_Beetles_Ecology,Sliding_Beetles_Conserved,Sliding_Beetles_Important,Sliding_Bees_Encounter,Sliding_Bees_Conserved,Sliding_Bees_Ecology,Sliding_Bees_Important,Sliding_Wasps_Encounter,Sliding_Wasps_Conserved,Sliding_Wasps_Ecology,Sliding_Wasps_Important,Visit_Child,Visit_Teen,Visit_Adult,Q41_FreqOfVisitGreenSpace_1,Q41_FreqOfVisitBlueSpace_1,Q41_WalkTimeToGreenSpace,Q41_WalkTimeToBlueSpace,Q42_Charity,Q43_Citizen,Q44_Sight,Q45_Garden,Q46_Farm,Q47_Fish,Q48_Education,QDiscounting_1,QDiscounting_2,QDiscounting_3,QDiscounting_4,QDiscounting_5,QDiscounting_6,QDiscounting_7,Q50_Understanding,FurtherComments,SurveyCompletionTime,Speeders_Survey_Threshold,Slowers_Survey_Threshold,Speeders_Survey_TestDummy,Slowers_Survey_TestDummy,Valuation_Start,Valuation_Finish,Valuation_CompletionTime,Speeders_Valuation_Threshold,Slowers_Valuation_Threshold,Speeders_Valuation_TestDummy,Slowers_Valuation_TestDummy,ClassDummy,EmployDummy_Retired,EmployDummy_Employed,IncomeMidpoints,Income_MissingDummy,AgeGroup,Dummy_HighEducation,Age_1829Dummy,Age_3044Dummy,Age_4560Dummy,Age_60Dummy,AgeGroup_Numeric,IncomeMidpoints_PlusMissing,Income_Dummy,Q5Ethnicity_Dummy,Q12InsectIDQuiz_DV_1_Dummy,Q12InsectIDQuiz_DV_2_Dummy,Q12InsectIDQuiz_DV_3_Dummy,Q12InsectIDQuiz_DV_4_Dummy,Q12InsectIDQuiz_DV_5_Dummy,Q12InsectIDQuiz_DV_6_Dummy,Q12InsectIDQuiz_Score,Q12InsectIDQuiz_DV_6_ScoreScaled,CE_ANA_None,CE_ANA_All,Protest_Labelled,Protest_True,Biowell_Beetle1_Mean,Biowell_Beetle2_Mean,Biowell_Beetle3_Mean,Biowell_Bee1_Mean,Biowell_Bee2_Mean,Biowell_Bee3_Mean,Biowell_Wasp1_Mean,Biowell_Wasp2_Mean,Biowell_Wasp3_Mean,Overall,Age_Dummy,Female_dummy,Q3Country_Wales,Q3Country_Scotland,Dummy_Speeders,Visit_Green_Never,Visit_Blue_Never,Visit_Green_Always,Visit_Blue_Always,first_switch_task,always_chose_oneMonth,always_chose_oneYear,DiscountRate,DiscountRate_TextCategory,DiscountRate_Scaled
2902,,1729579010.19013,2024-10-22T06:36:50.190Z,,,1291.755,1,,65,1,1,1,1,Anonymised,3,4,spider,ladybird,fly,natural,necessary,accepting,1,5,5,5,4,3,3,2,2,I don’t know: incorrect,Wasp: correct,Beetle: correct,Beetle: correct,Bee: correct,Bee: correct,2,4,1,5,5,5,5,5,5,5,1,5,5,2,2,9,3,2,3,2,1,1,3,1,2,1,,"",100,100,2,1,1,1,1,30,50,46,44,36,30,23,44,42,18,63,50,42,39,44,28,41,47,45,20,35,13,44,44,25,66,50,44,44,33,35,16,37,43,14,25,12,36,48,7,50,50,45,42,24,85,98,78,14,12,70,21,58,96,74,2,59,51,29,50,26,16,91,6,2,3,3,0,1,1,0,1,1,5,1,2,2,2,2,2,2,100,Anonymised,1291.755,449.23296,1385.13496,1,1,305.466012001038,761.299528121948,455.83351612091,123.797855987549,381.71005596161,1,0,0,1,0,2250.5,0,60+,1,0,0,0,1,60,2250.5,0,1,0,1,1,1,1,1,5,83.33,0,0,"",1,58.8,63.8,71,68.6,67.8,74.4,52.4,52.6,57.8,63.0222222222222,1,1,0,0,0,0,0,0,0,2,FALSE,FALSE,33.33,Normal,0.0175421052631579
2906,,1729579564.50511,2024-10-22T06:46:04.505Z,,,754.603,1,,66,2,2,1,1,Anonymised,3,7,Wasp,Fly,Bee,Bee,Fly,Wasp,1,4,4,1,5,1,5,2,4,Ant: incorrect,I don’t know: incorrect,Ant: incorrect,I don’t know: incorrect,Bee: correct,Wasp: incorrect,4,2,1,4,4,4,4,4,4,4,1,3,3,1,1,0,3,3,3,2,1,3,3,1,2,2,,"",46,46,1,1,1,1,1,47,47,47,47,47,45,46,43,45,45,62,57,57,58,57,45,47,46,45,47,44,44,43,45,44,84,94,89,84,87,45,46,45,45,45,44,44,42,44,43,86,85,87,91,87,72,73,73,43,44,62,42,64,79,76,78,61,38,38,38,57,58,58,7,7,1,1,1,1,0,0,1,1,3,2,2,2,2,2,2,2,72,Anonymised,754.603,449.23296,1385.13496,1,1,229.510385990143,455.472589015961,225.962203025818,123.797855987549,381.71005596161,1,1,0,1,0,3750.5,0,60+,0,0,0,0,1,60,3750.5,1,1,0,0,0,0,1,0,1,16.67,0,1,"",1,53,54,54.8,55.2,56,56.6,41.8,12.4,12.8,44.0666666666667,1,0,0,1,0,0,0,1,1,1,FALSE,TRUE,0,AlwaysTomorrow,0
2901,,1729578678.87804,2024-10-22T06:31:18.878Z,,,1794.829,1,,70,2,1,1,1,Anonymised,3,3,ant,butterfly,beatle,crawler,flying,biting,1,4,3,1,3,3,3,2,2,Ant: incorrect,Beetle: incorrect,Beetle: correct,Beetle: correct,Bee: correct,Bee: correct,4,5,1,5,5,5,5,5,5,5,1,5,4,2,2,9,2,2,3,1,1,1,3,1,2,1,,"",90,90,1,1,1,1,1,30,43,30,34,20,60,44,36,36,26,59,47,38,43,40,26,41,21,21,13,43,38,31,24,15,56,47,38,38,32,16,27,16,16,16,30,22,18,18,13,58,44,37,37,30,82,84,62,39,64,68,24,69,82,94,3,61,57,39,55,96,96,72,5,5,1,3,1,1,1,0,1,0,7,1,1,1,2,2,2,2,96,Anonymised,1794.829,449.23296,1385.13496,1,0,468.003134965897,971.806550979614,503.803416013717,123.797855987549,381.71005596161,1,0,0,1,0,1750.5,0,60+,0,0,0,0,1,60,1750.5,0,1,0,0,1,1,1,1,4,66.67,0,1,"",1,68.6,75.6,81.8,59.6,69.8,79.8,54.6,57.8,58.8,67.3777777777778,1,0,0,0,0,0,0,0,0,4,FALSE,FALSE,300,High,0.157894736842105
2907,,1729579702.06516,2024-10-22T06:48:22.065Z,,,883.844,1,,65,1,1,1,1,Anonymised,5,10,Beetle,ant,bee,Honey bee,wasp,ladybird,1,5,5,3,3,3,1,4,5,Beetle: incorrect,Beetle: incorrect,Beetle: correct,Ant: incorrect,Wasp: incorrect,I don’t know: incorrect,4,3,1,5,5,5,5,5,5,5,1,4,5,2,2,9,2,1,1,2,2,2,1,2,1,2,,"",100,98,1,1,1,1,1,16,1,0,2,0,5,1,1,0,0,0,9,1,1,1,5,0,1,1,1,0,0,0,1,1,9,9,3,2,4,1,1,1,0,1,0,1,2,0,2,11,7,2,2,1,94,100,92,61,70,100,0,78,100,99,1,75,100,64,0,99,99,99,5,5,3,1,1,1,1,1,1,1,5,1,1,2,2,2,2,2,97,Anonymised,883.844,449.23296,1385.13496,1,1,271.350296974182,504.359014034271,233.008717060089,123.797855987549,381.71005596161,1,1,0,0,1,,1,60+,1,0,0,0,1,60,2.88599077771495,0,1,0,0,1,0,0,0,1,16.67,0,1,"",1,96.2,98.4,99.2,98.6,99.6,99,97.6,94.6,95.4,97.6222222222222,1,1,0,0,0,0,0,0,0,3,FALSE,FALSE,100,High,0.0526315789473684
2909,,1729579776.35276,2024-10-22T06:49:36.353Z,,,1133.886,1,,69,1,1,1,1,Anonymised,3,4,Fly,Bee,Wasp,Slmey,Sting,Birds,1,5,5,1,3,3,3,2,4,Ant: incorrect,Beetle: incorrect,Beetle: correct,Beetle: correct,Bee: correct,Wasp: incorrect,5,2,1,4,5,4,4,4,4,4,1,4,4,2,2,9,1,2,2,1,1,1,3,2,2,3,,"",77,80,1,1,1,1,1,62,35,32,20,0,5,5,4,7,8,100,54,55,55,22,34,37,33,36,30,0,0,4,0,0,97,55,52,64,29,34,29,33,34,8,4,4,5,1,4,99,50,34,66,10,76,100,50,100,100,100,8,100,100,100,3,78,51,65,5,82,50,100,6,4,1,2,1,1,0,0,1,1,3,1,1,1,1,1,1,2,100,Anonymised,1133.886,449.23296,1385.13496,1,1,498.223031997681,728.01557302475,229.792541027069,123.797855987549,381.71005596161,1,1,0,1,0,2250.5,0,60+,0,0,0,0,1,60,2250.5,0,1,0,0,1,1,1,0,3,50,0,1,"",1,70.2,66,72.4,94.2,99.2,96.4,42.8,40.6,48.2,70,1,1,0,0,0,0,0,0,0,7,FALSE,FALSE,0,AlwaysTomorrow,0
2908,,1729579743.61568,2024-10-22T06:49:03.616Z,,,1256.989,1,,70,2,1,1,1,Anonymised,3,2,wasp,flea,beetle,normal,indifferent,uninspired,1,1,1,1,4,3,3,2,2,Ant: incorrect,Wasp: correct,Beetle: correct,Beetle: correct,Bee: correct,Bee: correct,4,2,1,5,5,5,5,5,5,5,1,3,3,1,1,0,3,3,3,3,3,3,3,3,3,3,2,"",100,23,1,1,2,2,1,52,52,51,52,77,51,49,47,51,53,69,81,28,49,52,50,51,49,49,51,49,53,48,53,52,51,94,43,52,58,51,51,49,51,51,45,49,48,51,51,54,97,49,52,52,51,51,95,53,19,22,67,35,64,80,39,45,4,3,78,95,91,7,1,1,6,6,1,1,1,0,1,1,1,1,1,1,1,1,1,1,90,Anonymised,1256.989,449.23296,1385.13496,1,1,328.175715923309,602.279563903809,274.1038479805,123.797855987549,381.71005596161,1,1,0,1,0,1250.5,0,60+,0,0,0,0,1,60,1250.5,0,1,0,1,1,1,1,1,5,83.33,0,0,I am not willing to pay anything for this plan.,1,43.2,50,49.4,49.8,49,51.2,44.2,40.4,39.2,46.2666666666667,1,0,0,0,0,1,1,0,0,,TRUE,FALSE,1000,AlwaysToday,0.526315789473684
2913,,1729580190.7876,2024-10-22T06:56:30.788Z,,,1163.514,1,,67,2,1,1,1,Anonymised,3,2,Bee,Ant,Spider,Useful,Needed,Fierce,1,5,5,4,3,5,1,2,4,Wasp: correct,Beetle: incorrect,I don’t know: incorrect,Ant: incorrect,Bee: correct,Wasp: incorrect,2,1,1,5,5,5,5,5,5,5,1,5,5,2,2,9,2,2,2,2,1,2,3,1,1,1,,"",90,96,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,100,98,92,79,95,3,96,95,93,0,100,100,92,6,100,100,95,6,2,3,4,1,1,0,0,1,1,3,1,2,2,2,2,2,2,82,Anonymised,1163.514,449.23296,1385.13496,1,1,250.618970870972,722.324183940887,471.705213069915,123.797855987549,381.71005596161,1,0,0,1,0,1250.5,0,60+,0,0,0,0,1,60,1250.5,0,1,1,0,0,0,1,0,2,33.33,0,0,"",1,99.8,100,100,100,100,100,100,100,100,99.9777777777778,1,0,0,0,0,0,0,0,0,2,FALSE,FALSE,33.33,Normal,0.0175421052631579
2912,,1729580176.15587,2024-10-22T06:56:16.156Z,,,1421.454,1,,72,1,1,0,1,Anonymised,3,4,Bee,Wasp,Ladybird,Flowers,Garden,Soil,1,5,5,3,3,3,1,2,4,Beetle: incorrect,Beetle: incorrect,Beetle: correct,Ant: incorrect,Bee: correct,Wasp: incorrect,4,4,1,5,4,5,5,5,5,5,1,4,5,1,1,0,2,3,2,2,3,3,3,3,3,3,,"",100,61,1,2,1,1,1,50,63,63,36,31,16,17,21,21,15,56,61,61,26,60,50,56,61,33,36,19,19,21,19,13,50,58,61,35,28,36,50,29,30,26,11,10,10,8,9,50,60,62,40,26,35,81,68,62,60,73,18,81,90,80,12,61,62,62,9,98,80,74,5,5,1,2,1,1,1,0,1,1,3,2,2,2,2,2,2,2,74,Anonymised,1421.454,449.23296,1385.13496,1,0,268.551510095596,827.12296295166,558.571452856064,123.797855987549,381.71005596161,1,0,0,1,0,2250.5,0,60+,0,0,0,0,1,60,2250.5,0,1,0,0,1,0,1,0,2,33.33,0,0,"",1,51.4,52.8,65.8,82,81.8,90.4,47.2,53.6,52.4,64.1555555555556,1,1,0,0,0,0,0,0,0,1,FALSE,TRUE,0,AlwaysTomorrow,0
2919,,1729580903.89145,2024-10-22T07:08:23.891Z,,,966.074,1,,71,2,1,0,1,Anonymised,6,3,fly,ant,bee,sting,wasp,nature,1,5,5,1,3,5,5,2,5,Ant: incorrect,Beetle: incorrect,I don’t know: incorrect,I don’t know: incorrect,Bee: correct,I don’t know: incorrect,5,2,1,5,5,5,5,5,5,5,1,4,5,1,1,0,1,2,1,1,1,2,2,1,2,1,,"",62,87,2,1,1,1,1,30,28,15,14,7,1,0,2,1,6,85,51,39,65,35,1,32,30,23,39,2,2,1,0,1,60,41,45,46,54,1,1,6,2,3,1,0,0,1,0,55,40,44,42,37,99,99,52,62,55,92,34,87,99,98,47,13,61,83,54,99,32,99,6,6,1,2,0,1,1,0,1,1,3,1,1,1,1,2,2,2,97,Anonymised,966.074,449.23296,1385.13496,1,1,224.932423114777,542.625442028046,317.693018913269,123.797855987549,381.71005596161,1,1,1,0,1,1750.5,0,60+,0,0,0,0,1,60,1750.5,0,1,0,0,0,0,1,0,1,16.67,0,0,"",1,81.2,75,97.4,98,98.8,99.6,45,50.8,56.4,78.0222222222222,1,0,0,0,0,0,0,0,0,5,FALSE,FALSE,700,High,0.368421052631579
2915,,1729580734.73294,2024-10-22T07:05:34.733Z,,,1168.023,1,,69,2,1,1,1,Anonymised,3,2,Ant,Spider,Fly,Whip scorpion,Wolf spider,Huntsman spider,1,5,4,1,3,3,1,2,4,Ant: incorrect,Beetle: incorrect,Beetle: correct,Ant: incorrect,Bee: correct,Wasp: incorrect,5,4,1,4,4,5,4,4,4,4,1,5,5,1,1,0,3,2,1,1,2,2,2,1,2,2,,"",78,71,1,1,1,1,1,6,3,8,0,0,0,0,13,28,3,11,26,0,14,21,11,9,8,7,9,7,0,8,1,6,2,7,11,6,8,6,4,0,1,0,2,1,7,7,9,0,5,4,4,7,95,100,99,100,100,99,19,96,100,97,7,100,100,100,10,100,98,99,6,4,1,1,1,1,1,0,1,1,1,1,2,2,2,2,2,2,73,Anonymised,1168.023,449.23296,1385.13496,1,1,318.02410197258,776.411699056625,458.387597084045,123.797855987549,381.71005596161,1,0,0,1,0,1250.5,0,60+,0,0,0,0,1,60,1250.5,0,1,0,0,1,0,1,0,2,33.33,0,1,"",1,96.6,91.2,97.8,91.2,95.6,94.8,85.6,93.2,96,93.5555555555556,1,0,0,0,0,0,0,0,0,2,FALSE,FALSE,33.33,Normal,0.0175421052631579
2917,,1729580873.82946,2024-10-22T07:07:53.829Z,,,1166.154,1,,67,1,1,1,1,Anonymised,3,3,ANT,WASP,BUTTERFLY,BUG,GARDEN,PEST,1,4,4,1,5,3,1,2,4,Ant: incorrect,I don’t know: incorrect,Beetle: correct,Ant: incorrect,Bee: correct,Wasp: incorrect,5,4,1,5,5,5,5,5,5,5,1,4,4,2,2,9,1,2,3,3,1,3,3,1,3,3,,"",40,69,1,2,1,2,1,1,49,1,0,48,61,0,34,0,0,85,50,64,51,49,0,48,1,2,42,2,1,1,1,0,52,48,49,1,48,1,1,2,1,1,1,2,2,2,1,0,0,0,0,1,99,99,64,21,37,99,1,63,99,83,1,70,100,55,1,100,85,100,6,3,1,6,1,1,1,0,1,1,3,1,2,2,2,2,2,2,77,Anonymised,1166.154,449.23296,1385.13496,1,1,246.704158067703,673.933233976364,427.229075908661,123.797855987549,381.71005596161,1,0,0,1,0,1750.5,0,60+,0,0,0,0,1,60,1750.5,0,1,0,0,1,0,1,0,2,33.33,0,0,"",1,80.2,81.4,98.8,81,99,98.4,40.2,60.4,99.8,82.1333333333334,1,1,0,0,0,0,0,0,0,2,FALSE,FALSE,33.33,Normal,0.0175421052631579
2920,,1729580914.56275,2024-10-22T07:08:34.563Z,,,1523.007,1,,74,1,1,1,1,Anonymised,3,1,Bettle,Ant,Spider,Creepy,Crawly,Fear,1,4,4,4,4,3,1,2,4,Wasp: correct,Wasp: correct,Beetle: correct,Ant: incorrect,Bee: correct,Wasp: incorrect,4,4,1,4,4,4,4,4,4,4,1,4,3,2,2,9,3,3,3,3,3,3,3,3,3,3,1,"",89,90,1,1,1,1,1,80,59,91,64,61,94,54,79,63,67,92,80,86,53,69,85,81,100,64,83,61,63,71,65,67,85,66,85,63,76,62,65,63,64,59,63,41,69,62,53,91,60,63,58,57,82,87,73,36,34,68,38,61,81,82,30,75,68,30,46,83,64,42,3,1,2,5,1,0,1,0,1,1,4,1,2,2,1,2,1,2,52,Anonymised,1523.007,449.23296,1385.13496,1,0,449.164224863052,816.183660984039,367.019436120987,123.797855987549,381.71005596161,1,1,0,1,0,500,0,60+,0,0,0,0,1,60,500,0,1,1,1,1,0,1,0,4,66.67,0,1,I cannot afford to pay anything for this plan.,0,29,17.4,37.4,28.6,34.6,42.4,24,25,34.2,30.2888888888889,1,1,0,0,0,0,1,0,0,2,FALSE,FALSE,33.33,Normal,0.0175421052631579
2924,,1729581319.51868,2024-10-22T07:15:19.519Z,,,1174.724,1,,67,1,1,1,1,Anonymised,7,7,housefly,bluebottle,bee,disease,flying,creepy,1,5,5,1,4,3,3,2,2,Ant: incorrect,Wasp: correct,Beetle: correct,Beetle: correct,Bee: correct,Bee: correct,5,2,1,4,4,5,5,5,4,5,1,5,5,2,2,9,3,2,3,1,1,1,3,1,2,1,,"",77,99,1,1,1,1,1,72,48,49,49,8,1,1,2,1,1,56,48,47,45,14,0,8,45,43,5,0,1,1,1,1,42,44,43,43,4,0,1,1,1,0,0,2,1,1,2,1,2,1,1,0,99,100,99,25,83,100,0,45,99,99,1,43,99,76,1,99,99,99,3,6,2,2,0,1,1,0,1,1,3,1,1,1,2,2,2,2,83,Anonymised,1174.724,449.23296,1385.13496,1,1,262.730268955231,673.912263870239,411.181994915008,123.797855987549,381.71005596161,1,0,1,0,1,3750.5,0,60+,0,0,0,0,1,60,3750.5,1,1,0,1,1,1,1,1,5,83.33,0,1,"",1,54.8,79.8,99.4,98.8,99.2,98.8,58,64.8,99,83.6222222222222,1,1,0,0,0,0,0,0,0,4,FALSE,FALSE,300,High,0.157894736842105
2923,,1729581161.31077,2024-10-22T07:12:41.311Z,,,1477.55,1,,68,1,1,0,1,Anonymised,3,1,Ant,Woodlice,Spider,Bug,good,need,1,5,5,4,3,1,5,2,2,Wasp: correct,Beetle: incorrect,Ant: incorrect,I don’t know: incorrect,Bee: correct,Bee: correct,5,5,1,5,5,5,5,5,5,5,1,5,5,1,1,0,2,2,1,2,2,2,2,1,1,2,,"",99,99,1,1,1,1,1,1,2,1,2,1,1,1,2,1,0,1,1,2,2,2,1,1,2,1,2,1,1,2,2,1,0,2,1,1,1,1,2,1,2,2,1,2,2,1,1,1,2,1,1,4,98,98,98,99,98,99,1,99,98,99,2,99,99,99,2,99,98,99,4,1,2,4,1,1,0,0,1,1,4,1,2,2,2,2,2,2,99,Anonymised,1477.55,449.23296,1385.13496,1,0,347.935441017151,862.363487958908,514.428046941757,123.797855987549,381.71005596161,1,0,0,1,0,500,0,60+,0,0,0,0,1,60,500,0,1,1,0,0,0,1,1,3,50,0,1,"",1,98.6,98.6,98.4,99,98.6,98.6,98.4,99,98.2,98.6,1,1,0,0,0,0,1,0,0,2,FALSE,FALSE,33.33,Normal,0.0175421052631579
2928,,1729581856.70244,2024-10-22T07:24:16.702Z,,,1253.992,1,,65,2,1,1,1,Anonymised,1,8,Butterfly,Spider,Earwig,Worried,Concerned,Hopeless,1,5,4,1,4,3,3,2,2,Ant: incorrect,Wasp: correct,Beetle: correct,Beetle: correct,Bee: correct,Bee: correct,2,4,1,5,5,5,5,5,5,5,1,4,5,2,2,9,1,2,3,1,1,1,3,1,2,3,,"",100,93,1,1,1,1,1,18,16,15,14,18,1,1,1,13,1,55,50,53,33,44,13,11,10,11,11,11,9,11,12,12,52,49,51,46,41,41,8,32,33,31,7,5,5,35,5,52,44,46,44,44,98,98,73,6,42,99,2,42,99,98,1,37,60,29,3,99,98,94,2,2,6,6,1,1,0,0,1,1,2,1,1,1,2,2,2,2,99,Anonymised,1253.992,449.23296,1385.13496,1,1,443.146475076675,813.199640989304,370.053165912629,123.797855987549,381.71005596161,1,1,0,0,0,5000.5,0,60+,0,0,0,0,1,60,5000.5,1,1,0,1,1,1,1,1,5,83.33,0,1,"",1,83.8,88.8,71,96.6,89,88.6,53,52.2,54,75.2222222222222,1,0,0,0,0,0,0,0,0,4,FALSE,FALSE,300,High,0.157894736842105
2927,,1729581600.12711,2024-10-22T07:20:00.127Z,,,1571.655,1,,67,2,1,1,1,Anonymised,3,3,Bee,Wasp,Fly,Fly,Wasp,Bee,1,5,5,5,5,5,5,4,5,I don’t know: incorrect,I don’t know: incorrect,I don’t know: incorrect,I don’t know: incorrect,Wasp: incorrect,I don’t know: incorrect,4,2,1,5,5,5,5,5,5,5,1,5,5,1,1,0,2,3,2,2,1,3,1,3,3,2,,"",80,96,1,1,1,1,1,57,24,23,25,67,53,77,77,50,83,27,29,31,57,57,52,39,35,37,38,28,32,42,38,30,76,65,69,72,80,73,56,49,59,48,23,18,30,38,38,33,33,33,79,41,75,100,82,4,17,99,10,73,100,76,1,78,77,15,7,98,98,82,6,3,2,6,1,1,1,0,1,1,4,1,1,1,1,1,2,2,85,Anonymised,1571.655,449.23296,1385.13496,1,0,596.742404937744,987.038702964783,390.296298027039,123.797855987549,381.71005596161,1,0,0,1,0,1750.5,0,60+,0,0,0,0,1,60,1750.5,0,1,0,0,0,0,0,0,0,0,0,1,"",1,60.8,59.8,43,32,66,70.6,59.8,27.6,56.2,52.8666666666667,1,0,0,0,0,0,0,0,0,6,FALSE,FALSE,1900,High,1
2933,,1729582334.33947,2024-10-22T07:32:14.339Z,,,848.051,1,,70,2,1,1,1,Anonymised,3,1,ANT,BEE,LISARD,STING,BITE,GREAT,1,5,5,1,3,1,5,2,4,Ant: incorrect,Beetle: incorrect,Ant: incorrect,I don’t know: incorrect,Bee: correct,Wasp: incorrect,1,5,1,5,5,5,5,3,5,5,1,5,5,1,1,0,2,2,1,2,2,1,2,2,2,1,,"",98,98,1,1,1,1,1,3,2,3,1,2,2,3,2,2,1,4,4,3,2,2,1,1,4,4,3,0,1,1,2,1,1,2,0,1,1,1,2,2,1,1,2,1,2,3,2,3,1,2,1,1,99,99,99,99,98,99,99,99,99,99,99,99,99,99,99,99,99,100,7,7,2,2,0,0,0,0,1,0,1,1,1,1,1,1,1,1,99,Anonymised,848.051,449.23296,1385.13496,1,1,304.339054107666,458.137567996979,153.798513889313,123.797855987549,381.71005596161,1,1,0,1,0,500,0,60+,0,0,0,0,1,60,500,0,1,0,0,0,0,1,0,1,16.67,0,1,"",1,97.8,97.4,98.6,98,99,98,97,99,98.4,98.1333333333333,1,0,0,0,0,0,0,1,1,,TRUE,FALSE,1000,AlwaysToday,0.526315789473684
2935,,1729582425.17896,2024-10-22T07:33:45.179Z,,,887.113,1,,69,2,1,1,4,Anonymised,3,3,Wasp,Fly,Bee,Wasp,Fly,Bee,1,3,4,4,4,3,3,2,2,Wasp: correct,Wasp: correct,Beetle: correct,Beetle: correct,Bee: correct,Bee: correct,2,4,1,5,4,4,5,4,4,5,1,4,4,2,2,9,3,2,2,2,1,1,3,2,1,1,,"",73,73,1,1,1,1,1,37,65,66,63,62,46,54,61,72,81,14,7,90,73,81,21,35,38,29,33,46,50,48,53,31,91,84,35,40,36,21,26,29,26,18,48,48,49,50,34,90,76,35,33,30,72,81,78,29,27,68,31,66,71,78,24,61,23,30,51,88,84,35,3,4,2,1,1,1,1,1,1,1,3,1,1,1,1,2,2,2,72,Anonymised,887.113,449.23296,1385.13496,1,1,192.544407844543,517.224469900131,324.680062055588,123.797855987549,381.71005596161,1,1,0,1,0,1750.5,0,60+,0,0,0,0,1,60,1750.5,0,1,1,1,1,1,1,1,6,100,0,1,"",1,41.4,68.8,76,37.2,54.4,54.2,47,42.8,47.2,52.1111111111111,1,0,0,0,0,0,0,0,0,5,FALSE,FALSE,700,High,0.368421052631579
